,Outstanding_Debt,Annual_Income,Monthly_Inhand_Salary,Credit_History_Age,Interest_Rate,Monthly_Balance,Delay_from_due_date,Total_EMI_per_month,Changed_Credit_Limit,Num_of_Loan,Credit_Score
1220,518.69,29143.88,2257.6566666666668,189.0,14.0,286.6595159770488,10.0,45.60702454682328,7.09,3.0,Standard
1221,518.69,29143.88,2257.6566666666668,190.0,14.0,165.8898016802931,10.0,45.60702454682328,8.09,3.0,Standard
1222,203.69,30450.84,2506.57,242.0,8.0,301.0858876273985,27.0,49.394740875242405,11.98,3.0,Standard
1223,203.69,30450.84,2506.57,243.0,8.0,338.19254443919016,27.0,49.394740875242405,11.98,3.0,Standard
1224,203.69,30450.84,2506.57,244.0,8.0,355.3128124638737,28.0,49.394740875242405,11.98,3.0,Standard
1225,203.69,30450.84,2506.57,245.0,8.0,424.3616394484922,27.0,49.394740875242405,11.98,3.0,Standard
1226,203.69,30450.84,2506.57,246.0,8.0,289.07444053908443,26.0,49.394740875242405,11.98,3.0,Standard
1227,203.69,30450.84,2506.57,247.0,8.0,352.27043592762413,27.0,49.394740875242405,11.98,3.0,Standard
1228,203.69,30450.84,2506.57,248.0,8.0,381.7744385751184,27.0,49.394740875242405,11.98,3.0,Standard
1229,491.07,106543.35,8635.6125,163.0,19.0,168.6529790036534,12.0,109.97446060195765,13.92,2.0,Standard
1230,491.07,106543.35,7600.080754985309,164.0,19.0,775.5428215602094,13.0,109.97446060195765,13.92,2.0,Standard
1231,491.07,106543.35,8635.6125,165.0,19.0,735.2263690813338,9.0,109.97446060195765,12.92,2.0,Standard
1232,491.07,106543.35,8635.6125,167.0,19.0,754.0642462946547,9.0,109.97446060195765,13.92,2.0,Poor
1233,491.07,106543.35,7600.080754985309,168.0,19.0,613.5361383536682,9.0,109.97446060195765,13.92,2.0,Poor
1234,491.07,106543.35,8635.6125,169.0,19.0,785.4219836013698,9.0,109.97446060195765,10.92,2.0,Standard
1235,165.76,64493.46,5026.587583877411,303.0,6.0,599.9959327637154,15.0,63.08871187287448,14.83,2.0,Standard
1236,165.76,64493.46,5026.587583877411,305.0,6.0,570.1627509239709,17.0,63.08871187287448,14.83,2.0,Standard
1237,165.76,64493.46,5413.455,306.0,6.0,483.0347658259973,17.0,63.08871187287448,14.83,2.0,Standard
1238,165.76,64493.46,5413.455,307.0,6.0,652.3337831861643,17.0,63.08871187287448,14.83,2.0,Standard
1239,604.77,34336.93,2660.410833333333,305.0,8.0,367.203761706075,24.0,55.84051975384778,8.53,3.0,Standard
1240,604.77,34336.93,2660.410833333333,306.0,8.0,235.53430854073252,28.0,55.84051975384778,11.53,3.0,Standard
1241,604.77,34336.93,2660.410833333333,307.0,8.0,427.647888357525,24.0,55.84051975384778,8.53,3.0,Standard
1242,604.77,34336.93,2660.410833333333,308.0,8.0,292.33944265256247,24.0,55.84051975384778,15.53,3.0,Standard
1243,604.77,34336.93,2660.410833333333,309.0,8.0,287.84718403911154,24.0,55.84051975384778,8.53,3.0,Standard
1244,604.77,34336.93,2660.410833333333,310.0,8.0,314.8956777778966,24.0,55.84051975384778,8.53,3.0,Standard
1245,604.77,34336.93,2660.410833333333,311.0,8.0,273.1637289086129,24.0,55.84051975384778,8.53,3.0,Good
1246,485.36,69699.66,5538.305,230.0,5.0,416.6785617794754,22.0,57.27662840553851,2.84,1.0,Standard
1247,485.36,69699.66,5538.305,231.0,5.0,610.4524780587083,22.0,57.27662840553851,2.84,1.0,Standard
1248,485.36,69699.66,5538.305,232.0,5.0,448.0442237823625,22.0,57.27662840553851,2.84,1.0,Standard
1249,485.36,69699.66,5538.305,233.0,5.0,643.2606516623508,22.0,57.27662840553851,2.84,1.0,Standard
1250,485.36,69699.66,5538.305,234.0,5.0,222.361678334183,22.0,57.27662840553851,2.84,1.0,Standard
1251,485.36,69699.66,5538.305,235.0,5.0,506.8622260556808,22.0,57.27662840553851,2.84,1.0,Standard
1252,1278.88,16138.98,1236.915,207.0,16.0,280.46460937592485,27.0,44.32788926876541,16.45,5.0,Poor
1253,1278.88,16138.98,1236.915,208.0,16.0,276.445731317159,27.0,44.32788926876541,16.45,5.0,Standard
1254,1278.88,16138.98,1236.915,209.0,16.0,285.3222662147652,26.0,44.32788926876541,16.45,5.0,Poor
1255,1278.88,16138.98,1236.915,210.0,16.0,269.41566019172967,27.0,44.32788926876541,16.45,5.0,Poor
1256,1278.88,16138.98,1236.915,211.0,16.0,298.02023511275985,27.0,44.32788926876541,16.45,5.0,Standard
1257,1278.88,16138.98,1236.915,212.0,16.0,246.88690464592528,27.0,44.32788926876541,21.45,5.0,Poor
1258,1278.88,16138.98,1236.915,213.0,16.0,205.1492723646305,32.0,44.32788926876541,16.45,5.0,Poor
1259,1278.88,16138.98,1236.915,214.0,16.0,304.5855913345632,27.0,44.32788926876541,16.45,5.0,Poor
1260,329.07,53872.34,4565.361666666667,283.0,16.0,561.3936525390608,30.0,82.63234144134398,13.78,2.0,Standard
1261,329.07,53872.34,4565.361666666667,284.0,16.0,441.6417830128669,30.0,82.63234144134398,10.78,2.0,Standard
1262,329.07,53872.34,4565.361666666667,285.0,16.0,217.12376227806192,30.0,82.63234144134398,6.779999999999999,2.0,Standard
1263,329.07,53872.34,4565.361666666667,286.0,16.0,508.7435598968898,30.0,82.63234144134398,13.78,2.0,Standard
1264,329.07,53872.34,4565.361666666667,288.0,16.0,323.25142910694007,30.0,82.63234144134398,13.78,2.0,Poor
1265,329.07,53872.34,4565.361666666667,290.0,16.0,435.59599558569687,30.0,82.63234144134398,13.78,2.0,Poor
1266,624.36,16646.26,1611.188333333333,223.0,15.0,309.34051803542843,12.0,14.578566805917866,11.26,2.0,Standard
1267,624.36,16646.26,1611.188333333333,224.0,15.0,295.1539626737404,12.0,14.578566805917866,10.26,2.0,Standard
1268,624.36,16646.26,1611.188333333333,225.0,15.0,345.65886456963653,12.0,14.578566805917866,11.26,2.0,Standard
1269,624.36,16646.26,1611.188333333333,226.0,15.0,292.3899012855212,12.0,14.578566805917866,11.26,2.0,Standard
1270,624.36,16646.26,1611.188333333333,227.0,15.0,375.2428837830982,12.0,14.578566805917866,11.26,2.0,Standard
1271,624.36,16646.26,1611.188333333333,228.0,15.0,367.03050908856994,12.0,14.578566805917866,11.26,2.0,Standard
1272,624.36,16646.26,1611.188333333333,229.0,15.0,319.5700420345769,12.0,14.578566805917866,13.26,2.0,Standard
1273,624.36,16646.26,1611.188333333333,230.0,15.0,268.5290125300492,12.0,14.578566805917866,11.26,2.0,Standard
1274,1605.81,29369.12,2171.4266666666667,235.0,8.0,335.4726223633208,28.0,43.93572131964716,10.54,2.0,Standard
1275,1605.81,29369.12,2171.4266666666667,236.0,8.0,325.83429240173217,28.0,43.93572131964716,10.54,2.0,Poor
1276,1605.81,29369.12,2171.4266666666667,237.0,8.0,311.7864690064167,28.0,43.93572131964716,10.54,2.0,Poor
1277,1605.81,29369.12,2171.4266666666667,238.0,8.0,307.67339306732663,32.0,43.93572131964716,10.54,2.0,Poor
1278,1605.81,29369.12,2171.4266666666667,239.0,8.0,337.8938013398136,28.0,43.93572131964716,10.54,2.0,Poor
1279,1605.81,29369.12,2171.4266666666667,240.0,8.0,225.1610421929994,29.0,43.93572131964716,10.54,2.0,Poor
1280,1605.81,29369.12,2171.4266666666667,241.0,8.0,387.72355153911866,28.0,43.93572131964716,10.54,2.0,Standard
1281,1605.81,29369.12,2171.4266666666667,242.0,8.0,364.5276716717611,32.0,43.93572131964716,10.54,2.0,Standard
1282,1227.03,11364.87,1095.0725000000002,112.0,7.0,283.2608142434188,24.0,16.49697207778764,15.77,3.0,Standard
1283,1227.03,11364.87,1095.0725000000002,112.0,7.0,284.7851267438432,23.0,16.49697207778764,15.77,3.0,Standard
1284,1227.03,11364.87,1095.0725000000002,113.0,7.0,261.5996513313501,23.0,16.49697207778764,15.77,3.0,Standard
1285,1227.03,11364.87,1095.0725000000002,114.0,7.0,337.68835570803003,23.0,16.49697207778764,15.77,3.0,Standard
1286,1227.03,11364.87,1095.0725000000002,115.0,7.0,303.54742208452234,23.0,16.49697207778764,15.77,3.0,Standard
1287,1227.03,11364.87,1095.0725000000002,116.0,7.0,305.85741449924734,24.0,16.49697207778764,10.77,3.0,Standard
1288,1227.03,11364.87,1095.0725000000002,117.0,7.0,268.61264739680576,23.0,16.49697207778764,15.77,3.0,Good
1289,1227.03,11364.87,1095.0725000000002,118.0,7.0,306.5159577965566,23.0,16.49697207778764,15.77,3.0,Good
1290,1248.05,10277.33,1072.444166666667,95.0,14.0,253.99287381822768,25.0,47.90153370238895,13.24,7.0,Standard
1291,1248.05,10277.33,1072.444166666667,95.0,14.0,229.448047809667,29.0,47.90153370238895,13.24,7.0,Standard
1292,1248.05,10277.33,1072.444166666667,96.0,14.0,261.77729662899674,31.0,47.90153370238895,18.24,7.0,Standard
1293,1248.05,10277.33,1072.444166666667,97.0,14.0,287.2246214447183,29.0,47.90153370238895,13.24,7.0,Standard
1294,1248.05,10277.33,1072.444166666667,98.0,14.0,281.9567192764129,29.0,47.90153370238895,13.24,7.0,Standard
1295,1248.05,10277.33,1072.444166666667,99.0,14.0,291.1461752984368,29.0,47.90153370238895,13.24,7.0,Standard
1296,1248.05,10277.33,1072.444166666667,100.0,14.0,292.50475142465706,29.0,47.90153370238895,10.24,7.0,Standard
1297,1248.05,10277.33,1072.444166666667,101.0,14.0,280.0346788697361,29.0,47.90153370238895,13.24,7.0,Standard
1298,841.07,20059.775,1646.6479166666668,369.0,5.0,234.8449917250709,14.0,46.33143453468136,10.01,4.0,Standard
1299,841.07,20059.775,1646.6479166666668,370.0,5.0,301.6359363258697,13.0,46.33143453468136,16.009999999999998,4.0,Good
1300,841.07,20059.775,1646.6479166666668,371.0,5.0,346.4353779305579,14.0,46.33143453468136,10.01,4.0,Good
1301,841.07,20059.775,1646.6479166666668,372.0,5.0,250.6940432790013,14.0,46.33143453468136,10.01,4.0,Good
1302,841.07,20059.775,1646.6479166666668,373.0,5.0,315.0598318420349,10.0,46.33143453468136,4.01,4.0,Good
1303,841.07,20059.775,1646.6479166666668,374.0,5.0,314.17856187531135,16.0,46.33143453468136,10.01,4.0,Good
1304,841.07,20059.775,1646.6479166666668,375.0,5.0,258.10415717959603,14.0,46.33143453468136,10.01,4.0,Good
1305,841.07,20059.775,1646.6479166666668,376.0,5.0,270.5235776849517,14.0,46.33143453468136,10.01,4.0,Standard
1306,2336.04,35873.36,2922.4466666666667,221.0,18.0,420.69586614173744,29.0,77.42019571131699,4.38,3.0,Poor
1307,2336.04,35873.36,2922.4466666666667,223.0,18.0,261.1603843888744,27.0,77.42019571131699,4.38,3.0,Poor
1308,2336.04,35873.36,2922.4466666666667,224.0,18.0,162.62316955909927,27.0,77.42019571131699,4.38,3.0,Poor
1309,2336.04,35873.36,2922.4466666666667,225.0,18.0,385.75801627375535,27.0,77.42019571131699,4.38,3.0,Poor
1310,2336.04,35873.36,2922.4466666666667,226.0,18.0,214.7601778610025,27.0,77.42019571131699,4.38,3.0,Poor
1311,2336.04,35873.36,2922.4466666666667,227.0,18.0,354.3558248144554,27.0,77.42019571131699,4.38,3.0,Poor
1312,2336.04,35873.36,2922.4466666666667,228.0,18.0,374.3385507018071,27.0,77.42019571131699,4.38,3.0,Poor
1313,1755.06,19212.79,1817.065833333333,199.0,18.0,287.576692382852,27.0,48.50360250809072,7.12,4.0,Poor
1314,1755.06,19212.79,1817.065833333333,200.0,18.0,347.5197772610724,27.0,48.50360250809072,7.12,4.0,Poor
1315,1755.06,19212.79,1817.065833333333,201.0,18.0,338.5151404126448,27.0,48.50360250809072,7.12,4.0,Poor
1316,1755.06,19212.79,1817.065833333333,202.0,18.0,343.0464719729447,27.0,48.50360250809072,7.12,4.0,Poor
1317,1755.06,19212.79,1817.065833333333,203.0,18.0,195.0521585170768,27.0,48.50360250809072,7.12,4.0,Poor
1318,1755.06,19212.79,1817.065833333333,204.0,18.0,240.3739890771644,32.0,48.50360250809072,7.12,4.0,Poor
1319,1755.06,19212.79,1817.065833333333,205.0,18.0,362.4310139567463,27.0,48.50360250809072,7.12,4.0,Poor
1320,1755.06,19212.79,1817.065833333333,206.0,18.0,316.5235799668565,25.0,48.50360250809072,7.12,4.0,Poor
1321,1017.45,45238.04,3937.836666666666,111.0,7.0,174.04924659655586,25.0,147.6953289325786,9.25,7.0,Standard
1322,1017.45,45238.04,3937.836666666666,112.0,7.0,433.66805852007735,25.0,147.6953289325786,9.25,7.0,Standard
1323,1017.45,45238.04,3937.836666666666,113.0,7.0,387.5438293368666,25.0,147.6953289325786,9.25,7.0,Standard
1324,1017.45,45238.04,3937.836666666666,114.0,7.0,229.21868194029312,25.0,147.6953289325786,9.25,7.0,Good
1325,1017.45,45238.04,3937.836666666666,115.0,7.0,343.140631029116,25.0,147.6953289325786,9.25,7.0,Good
1326,1017.45,45238.04,3937.836666666666,116.0,7.0,376.125775579696,25.0,147.6953289325786,9.25,7.0,Good
1327,1240.64,41655.16,3743.263333333334,347.0,5.0,399.6718887153653,29.0,66.91250933776806,5.72,2.0,Standard
1328,1240.64,41655.16,3743.263333333334,349.0,5.0,451.87731566490913,27.0,66.91250933776806,5.72,2.0,Standard
1329,1240.64,41655.16,3743.263333333334,350.0,5.0,462.2357824220426,29.0,66.91250933776806,5.72,2.0,Standard
1330,1240.64,41655.16,3743.263333333334,351.0,5.0,435.1982589137125,29.0,66.91250933776806,1.7199999999999998,2.0,Standard
1331,1240.64,41655.16,3743.263333333334,352.0,5.0,355.48867719155146,29.0,66.91250933776806,3.72,2.0,Standard
1332,1240.64,41655.16,3743.263333333334,353.0,5.0,442.3666223774549,29.0,66.91250933776806,5.72,2.0,Standard
1333,1240.64,41655.16,3743.263333333334,354.0,5.0,353.52460517059694,28.0,66.91250933776806,5.72,2.0,Poor
1334,2371.53,40580.24,3496.686666666666,140.0,6.0,335.78073500935795,24.0,184.2774332753315,21.65,7.0,Standard
1335,2371.53,40580.24,3496.686666666666,141.0,6.0,267.7857012373304,25.0,184.2774332753315,21.65,7.0,Standard
1336,2371.53,40580.24,3496.686666666666,142.0,6.0,298.392858518185,24.0,184.2774332753315,18.65,7.0,Standard
1337,1334.8,14080.81,1142.4008333333334,129.0,30.0,326.9578188837192,11.0,33.34129603525361,14.59,4.0,Poor
1338,1334.8,14080.81,1142.4008333333334,130.0,30.0,251.77375508691367,8.0,33.34129603525361,20.59,4.0,Poor
1339,1334.8,14080.81,1142.4008333333334,131.0,30.0,313.2450956164695,6.0,33.34129603525361,14.59,4.0,Poor
1340,1334.8,14080.81,1142.4008333333334,132.0,30.0,237.9729889535426,8.0,33.34129603525361,14.59,4.0,Poor
1341,1334.8,14080.81,1142.4008333333334,133.0,30.0,306.42237006102755,8.0,33.34129603525361,15.59,4.0,Poor
1342,1334.8,14080.81,1142.4008333333334,134.0,30.0,226.319078083928,8.0,33.34129603525361,16.59,4.0,Poor
1343,1334.8,14080.81,1142.4008333333334,136.0,30.0,227.5363044209552,8.0,33.34129603525361,14.59,4.0,Poor
1344,1484.58,49178.48,3972.206666666667,314.0,9.0,267.8872084275817,14.0,116.01944880009924,17.98,4.0,Standard
1345,1484.58,49178.48,3972.206666666667,315.0,9.0,468.7659419999219,15.0,116.01944880009924,17.98,4.0,Standard
1346,1484.58,49178.48,3972.206666666667,316.0,9.0,448.51576086441503,13.0,116.01944880009924,17.98,4.0,Standard
1347,1484.58,49178.48,3972.206666666667,317.0,9.0,468.5512995274812,19.0,116.01944880009924,17.98,4.0,Standard
1348,1484.58,49178.48,3972.206666666667,318.0,9.0,451.62977035660856,14.0,116.01944880009924,17.98,4.0,Standard
1349,1484.58,49178.48,3972.206666666667,319.0,9.0,370.8397698182885,14.0,116.01944880009924,17.98,4.0,Standard
1350,1484.58,49178.48,3972.206666666667,320.0,9.0,310.8170131419769,14.0,116.01944880009924,17.98,4.0,Standard
1351,1484.58,49178.48,3972.206666666667,321.0,9.0,305.0001904169699,14.0,116.01944880009924,17.98,4.0,Standard
1352,1030.1,89388.72,7695.06,377.0,6.0,757.5722461875544,6.0,64.35336648298865,3.55,1.0,Good
1353,1030.1,89388.72,7695.06,380.0,6.0,813.8302122056265,6.0,64.35336648298865,5.55,1.0,Good
1354,2056.37,63501.72,5471.81,116.0,21.0,485.7577313453429,18.0,105.23868742935784,8.27,2.0,Poor
1355,2056.37,63501.72,5471.81,117.0,21.0,436.59491240246393,18.0,105.23868742935784,12.27,2.0,Poor
1356,2056.37,63501.72,5471.81,118.0,21.0,562.6389104691398,17.0,105.23868742935784,8.27,2.0,Poor
1357,2056.37,63501.72,5471.81,119.0,21.0,536.7169111912713,23.0,105.23868742935784,8.27,2.0,Poor
1358,2056.37,63501.72,5471.81,120.0,21.0,182.20437705453344,18.0,105.23868742935784,8.27,2.0,Poor
1359,2056.37,63501.72,5471.81,121.0,21.0,608.7441600134363,18.0,105.23868742935784,8.27,2.0,Poor
1360,2056.37,63501.72,5471.81,122.0,21.0,373.1754073882299,18.0,105.23868742935784,8.27,2.0,Poor
1361,2056.37,63501.72,5471.81,123.0,21.0,436.7366476017684,18.0,105.23868742935784,8.27,2.0,Poor
1362,1079.72,29097.82,2398.818333333333,203.0,11.0,365.6099210642517,13.0,82.27811007745731,7.79,4.0,Standard
1363,1079.72,29097.82,2398.818333333333,204.0,11.0,345.5494593281939,16.0,82.27811007745731,7.79,4.0,Standard
1364,1079.72,29097.82,2398.818333333333,205.0,11.0,376.43936226843385,18.0,82.27811007745731,7.79,4.0,Standard
1365,1079.72,29097.82,2398.818333333333,206.0,11.0,212.19028054319,13.0,82.27811007745731,7.79,4.0,Standard
1366,1079.72,29097.82,2398.818333333333,207.0,11.0,247.59070968859547,13.0,82.27811007745731,7.79,4.0,Poor
1367,1079.72,29097.82,2398.818333333333,208.0,11.0,237.2912742899907,8.0,82.27811007745731,7.79,4.0,Poor
1368,1079.72,29097.82,2398.818333333333,209.0,11.0,226.0257866092624,13.0,82.27811007745731,7.79,4.0,Standard
1369,2234.83,18137.25,1729.4375,73.0,8.0,318.469394649317,28.0,72.05824652731067,17.26,7.0,Standard
1370,2234.83,18137.25,1729.4375,74.0,8.0,325.3725290948454,29.0,72.05824652731067,23.26,7.0,Standard
1371,2234.83,18137.25,1729.4375,75.0,8.0,241.3784535774996,25.0,72.05824652731067,17.26,7.0,Poor
1372,2234.83,18137.25,1729.4375,76.0,8.0,230.53989819603584,28.0,72.05824652731067,23.26,7.0,Poor
1373,2234.83,18137.25,1729.4375,78.0,8.0,258.3362556521696,28.0,72.05824652731067,17.26,7.0,Poor
1374,2234.83,18137.25,1729.4375,79.0,8.0,297.67998164902684,29.0,72.05824652731067,17.26,7.0,Poor
1375,2234.83,18137.25,1729.4375,80.0,8.0,240.6448572267344,28.0,72.05824652731067,17.26,7.0,Poor
1376,166.0,120348.8,10268.066666666668,364.0,8.0,807.1486804703079,30.0,299.08498360341616,17.98,4.0,Standard
1377,166.0,120348.8,10268.066666666668,366.0,8.0,345.919413443742,29.0,299.08498360341616,14.98,4.0,Standard
1378,166.0,120348.8,10268.066666666668,367.0,8.0,664.3294075683741,29.0,299.08498360341616,14.98,4.0,Poor
1379,166.0,120348.8,10268.066666666668,368.0,8.0,479.6285049178536,29.0,299.08498360341616,14.98,4.0,Poor
1380,166.0,120348.8,10268.066666666668,371.0,8.0,687.0725281591673,29.0,299.08498360341616,14.98,4.0,Standard
1381,314.62,77936.01,6734.6675,271.0,15.0,274.2281142707617,9.0,147.1020815985072,19.2,3.0,Standard
1382,314.62,77936.01,6734.6675,273.0,15.0,641.3944540553642,9.0,147.1020815985072,19.2,3.0,Standard
1383,314.62,77936.01,6734.6675,274.0,15.0,618.8096945288422,9.0,147.1020815985072,19.2,3.0,Standard
1384,314.62,77936.01,6734.6675,275.0,15.0,692.2243259218053,6.0,147.1020815985072,18.2,3.0,Poor
1385,314.62,77936.01,6734.6675,276.0,15.0,564.802131599582,9.0,147.1020815985072,19.2,3.0,Standard
1386,314.62,77936.01,6734.6675,277.0,15.0,721.0422967593682,9.0,147.1020815985072,19.2,3.0,Standard
1387,314.62,77936.01,6734.6675,278.0,15.0,653.5650110760414,9.0,147.1020815985072,19.2,3.0,Standard
1388,2374.04,20677.0,1843.083333333333,225.0,20.0,244.53972969522232,29.0,53.35272172326508,18.3,5.0,Poor
1389,2374.04,20677.0,1843.083333333333,227.0,20.0,323.2313500748522,24.0,53.35272172326508,18.3,5.0,Poor
1390,2374.04,20677.0,1843.083333333333,228.0,20.0,228.1711787971606,29.0,53.35272172326508,19.3,5.0,Poor
1391,2374.04,20677.0,1843.083333333333,229.0,20.0,331.02673165868543,29.0,53.35272172326508,14.3,5.0,Poor
1392,2374.04,20677.0,1843.083333333333,230.0,20.0,313.4634609576217,34.0,53.35272172326508,13.3,5.0,Poor
1393,2374.04,20677.0,1843.083333333333,231.0,20.0,317.7421812857088,25.0,53.35272172326508,18.3,5.0,Poor
1394,2374.04,20677.0,1843.083333333333,232.0,20.0,352.22221641526755,29.0,53.35272172326508,18.3,5.0,Poor
1395,907.76,35322.24,2805.52,362.0,6.0,331.2337761886424,11.0,61.72578801827049,10.51,3.0,Good
1396,907.76,35322.24,2805.52,367.0,6.0,219.6632155578848,11.0,61.72578801827049,10.51,3.0,Standard
1397,1287.76,99480.44,8532.036666666667,294.0,17.0,689.3085616041171,27.0,163.58884678932213,8.06,3.0,Standard
1398,1287.76,99480.44,8532.036666666667,296.0,17.0,497.9597135895787,27.0,163.58884678932213,8.06,3.0,Standard
1399,1287.76,99480.44,8532.036666666667,297.0,17.0,183.7860507449064,27.0,163.58884678932213,8.06,3.0,Standard
1400,1287.76,99480.44,8532.036666666667,298.0,17.0,753.8116875593707,27.0,163.58884678932213,8.06,3.0,Standard
1401,1287.76,99480.44,8532.036666666667,299.0,17.0,571.2410147915092,27.0,163.58884678932213,8.06,3.0,Standard
1402,526.56,101723.52,8608.96,218.0,15.0,703.0879672176892,27.0,134.5816707081861,13.61,3.0,Standard
1403,526.56,101723.52,8608.96,219.0,15.0,665.107887624558,24.0,134.5816707081861,14.61,3.0,Standard
1404,526.56,101723.52,8608.96,220.0,15.0,818.0092315920152,27.0,134.5816707081861,10.61,3.0,Standard
1405,526.56,101723.52,8608.96,221.0,15.0,758.8681695964293,27.0,134.5816707081861,13.61,3.0,Standard
1406,526.56,101723.52,8608.96,224.0,15.0,652.8035822576993,27.0,134.5816707081861,8.61,3.0,Standard
1407,1266.84,18843.62,1603.3016666666665,232.0,7.0,310.9619030102789,5.0,43.64098887096407,15.26,5.0,Poor
1408,1266.84,18843.62,1603.3016666666665,233.0,7.0,340.52217932356314,5.0,43.64098887096407,15.26,5.0,Poor
1409,1266.84,18843.62,1603.3016666666665,234.0,7.0,264.1200766119308,5.0,43.64098887096407,15.26,5.0,Poor
1410,1266.84,18843.62,1603.3016666666665,236.0,7.0,302.1886391301295,5.0,43.64098887096407,12.26,5.0,Poor
1411,1266.84,18843.62,1603.3016666666665,237.0,7.0,301.23979070323014,8.0,43.64098887096407,15.26,5.0,Poor
